mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logisticregression__C,params,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,split3_test_balanced_accuracy,split4_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,split0_test_f1_weighted,split1_test_f1_weighted,split2_test_f1_weighted,split3_test_f1_weighted,split4_test_f1_weighted,mean_test_f1_weighted,std_test_f1_weighted,rank_test_f1_weighted
0.046800088882446286,0.0071099238183140465,0.0030001163482666015,9.956652172956992e-07,127.36052220779301,{'logisticregression__C': 127.36052220779301},0.5852697649572649,0.5091419616037612,0.5831918505942275,0.6358560794044665,0.7010270195754067,0.6028973352270255,0.06356857904583615,10,0.6744238362778944,0.6361901108736552,0.6210042667668006,0.7280070034787015,0.7293093144369502,0.6777869063668005,0.045038846528171035,14
0.04600024223327637,0.0014143135284841429,0.0033997058868408202,0.0004897067841422694,23.161602770992264,{'logisticregression__C': 23.161602770992264},0.5930822649572649,0.5222998563406034,0.5619694397283531,0.6358560794044665,0.6994761510890544,0.6025367583039485,0.061123609595108576,16,0.6860883593943907,0.647542331086635,0.5957868035960738,0.7280070034787015,0.7302134646962233,0.6775275924504048,0.0509468964006986,15
0.04680256843566895,0.004399466029227839,0.0035999298095703127,0.0008003359128625506,668.9071236457701,{'logisticregression__C': 668.9071236457701},0.5774572649572649,0.501077445474729,0.5619694397283531,0.6578094844223876,0.7149159084642956,0.6026459086094061,0.07517016503520203,15,0.6625513106898067,0.6255406068417549,0.596163204858857,0.7538868538868538,0.7439894544372158,0.6764262861428977,0.06291097008337022,16
0.04460086822509766,0.0017431726059680063,0.003799629211425781,0.0004005213686118163,1.5046275610329227,{'logisticregression__C': 1.5046275610329227},0.5531517094017094,0.5222998563406034,0.599320882852292,0.5301902398676592,0.6499517507582024,0.5709828878440933,0.04773081160209881,47,0.6446138386199027,0.6505746252581694,0.648121920273819,0.676620911091631,0.7620085759030992,0.6763879742293243,0.04428506785725663,17
0.043599414825439456,0.0004902140725786146,0.0030022621154785155,3.4536970066512718e-06,6.819856711517047,{'logisticregression__C': 6.819856711517047},0.5731169871794872,0.5222998563406034,0.5831918505942275,0.5413564929693961,0.6418872346291702,0.5723704843425768,0.041034554350825335,43,0.6644245989940409,0.6488103229010135,0.6234011845853952,0.6954080707926861,0.7498619165976249,0.6763812187741521,0.04352340319601665,18
0.04560098648071289,0.0024973982674040686,0.0037994861602783205,0.0007483415182829847,4.7375000508561245,{'logisticregression__C': 4.7375000508561245},0.5827323717948718,0.5222998563406034,0.5780984719864177,0.5413564929693961,0.6338227185001379,0.5716619823182854,0.038426504422841665,44,0.6766574984424149,0.6495264418315717,0.6207977207977208,0.6954080707926861,0.7378620430802593,0.6760503549889305,0.039880185865310454,19
0.0467989444732666,0.001937943067725536,0.0035999298095703127,0.0004889491661402409,35.16223351975738,{'logisticregression__C': 35.16223351975738},0.5930822649572649,0.5091419616037612,0.5751273344651953,0.6262406947890818,0.705300523848911,0.6017785559328429,0.06431585460829656,17,0.6860883593943907,0.6353180042590355,0.6116757316757317,0.7152930402930403,0.7314941857636355,0.6759738642771668,0.04586492237396687,20
0.04379944801330567,0.002856314266835733,0.0036003589630126953,0.000489590099492047,6.169166083486794,{'logisticregression__C': 6.169166083486794},0.5731169871794872,0.5222998563406034,0.5700339558573854,0.5509718775847807,0.6418872346291702,0.5716619823182854,0.039499502493957776,44,0.6633009274310545,0.6488103229010135,0.6092010737172028,0.7085509576318401,0.7498619165976249,0.6759450396557471,0.04873966352042291,21
0.042801427841186526,0.0011645138716290461,0.0033998012542724608,0.0004902133768402132,108.34780181186812,{'logisticregression__C': 108.34780181186812},0.5930822649572649,0.501077445474729,0.5786698445866527,0.6262406947890818,0.7149159084642956,0.6027972316544049,0.06948902062690242,13,0.6860883593943907,0.6255406068417549,0.6087066087066086,0.7156288156288155,0.7435897435897436,0.6759108268322627,0.05160446215655181,22
0.04399971961975098,0.002001190236675525,0.0038001537322998047,0.0007484559132013803,5.958561016673374,{'logisticregression__C': 5.958561016673374},0.5731169871794872,0.5222998563406034,0.5780984719864177,0.5413564929693961,0.6418872346291702,0.5713518086210149,0.040815910200855066,46,0.6633009274310545,0.6484118003105345,0.6207977207977208,0.6954080707926861,0.7498619165976249,0.6755560871859242,0.04427400473817445,23
